code,signal_date,entry_date,exit_date,ret_15d_pct,ma25_slope5_pct,vol_ratio20,breadth_above_ma25,median_ret25_pct,median_ret5_pct,stock_count,breadth_above_ma25_pct,regime_breadth50,regime_breadth55,regime_med25_pos,regime_med25_gt2,regime_combo,year
1332,2023-05-15,2023-05-16,2023-06-06,0.23809523809523725,2.1366319932527356,1.777817901748308,0.7386438446346281,5.280093798853569,0.9503695881731833,1519,73.86438446346281,True,True,True,True,True,2023
1332,2023-06-21,2023-06-22,2023-07-13,1.8421446757525661,1.0213644365082208,1.580908085164029,0.8090849242922976,3.1453470900530967,0.743218134522472,1519,80.90849242922977,True,True,True,True,True,2023
1332,2023-07-11,2023-07-12,2023-08-03,-0.8676470588235285,0.6802594765901615,2.3506961874348047,0.42527978933508886,1.5492957746478853,-1.8746652383502926,1519,42.527978933508884,False,False,True,False,False,2023
1332,2023-07-12,2023-07-13,2023-08-04,-1.6470588235294237,0.7586615924479734,1.9487300173141253,0.3436471362738644,1.3725490196078383,-2.135611318739994,1519,34.364713627386436,False,False,True,False,False,2023
1332,2023-08-04,2023-08-07,2023-08-29,5.718175629680045,0.8647827188189572,3.3076209477576852,0.46807109940750496,-0.5822416302765698,-1.1321809625867818,1519,46.80710994075049,False,False,False,False,False,2023
1332,2023-08-07,2023-08-08,2023-08-30,0.9707464252918907,1.4875644671518806,3.6457936166703173,0.5306122448979592,0.4008016032064132,-1.6460905349794275,1519,53.06122448979592,True,False,True,False,True,2023
1332,2023-12-11,2023-12-12,2024-01-05,-4.674046740467408,1.1736278909216358,2.370486516870553,0.48753280839895013,0.9279475982532759,-0.7437552805921954,1524,48.75328083989501,False,False,True,False,False,2023
1332,2024-02-06,2024-02-07,2024-03-01,7.276648881825398,1.5937968933252167,4.589060064162204,0.6108923884514436,4.704891328602667,0.1227281802281932,1524,61.08923884514436,True,True,True,True,True,2024
1332,2024-02-07,2024-02-08,2024-03-04,7.292134831460673,2.038335623119858,3.0351689654015237,0.5872703412073491,4.596550792202969,-0.7284432305891542,1524,58.72703412073491,True,True,True,True,True,2024
1332,2025-08-06,2025-08-07,2025-08-29,4.175321977565449,1.0298845100606968,3.00385461443765,0.8716612377850163,6.9536423841059625,2.8124999999999956,1535,87.16612377850163,True,True,True,True,True,2025
1332,2025-11-06,2025-11-07,2025-12-01,10.4604380867233,0.38367038367037587,3.284279678740133,0.4204028589993502,-1.6578249336870021,0.5072923272035457,1539,42.04028589993502,False,False,False,False,False,2025
1332,2025-11-07,2025-11-10,2025-12-02,6.578947368421062,0.7140428425705503,1.9107257546563905,0.44509421702404156,0.711680911680912,0.3279584585952344,1539,44.509421702404154,False,False,True,False,False,2025
1332,2026-01-27,2026-01-28,2026-02-19,14.91499227202473,0.6784121396469445,2.526385548888313,0.5645684620376379,4.434149569821311,-1.3698630136986356,1541,56.45684620376379,True,True,True,True,True,2026
1332,2026-02-06,2026-02-09,2026-03-04,-0.10420284821118786,3.1855373914212226,2.687721126904344,0.6632057105775471,3.7156704361873905,2.6007802340702213,1541,66.3205710577547,True,True,True,True,True,2026
1332,2026-02-09,2026-02-10,2026-03-05,-1.6167059616032375,3.9545659847103565,1.7465921149293935,0.7203114860480208,5.452674897119336,4.146806482364163,1541,72.03114860480207,True,True,True,True,True,2026
1333,2018-04-04,2018-04-05,2018-04-26,1.673640167364021,1.2398520723136741,1.64802084737386,0.5132311977715878,-3.0504075055818927,1.4255827854154135,1436,51.32311977715878,True,False,False,False,False,2018
1333,2018-05-08,2018-05-09,2018-05-30,3.034210725934927,2.3293837496056513,2.991277903317776,0.7305013927576601,4.591336068938889,0.6182364182364175,1436,73.05013927576601,True,True,True,True,True,2018
1333,2018-05-09,2018-05-10,2018-05-31,3.0149996231250364,2.526679698445977,1.9342802118440057,0.6866295264623955,3.7921348314606806,0.2646669607410779,1436,68.66295264623955,True,True,True,True,True,2018
1333,2018-06-13,2018-06-14,2018-07-05,-1.7482517482517501,1.547535691822044,1.5028345501328368,0.5522284122562674,0.7369887505103923,1.339351487893392,1436,55.22284122562674,True,True,True,False,True,2018
1333,2018-06-15,2018-06-18,2018-07-09,-3.2058762957369424,1.4792751080112687,1.911433871413348,0.46935933147632314,-1.0136724190683233,-0.09099181073702889,1436,46.93593314763231,False,False,False,False,False,2018
1333,2018-06-28,2018-06-29,2018-07-23,-9.194861101769025,1.44986171839101,1.6762974563914241,0.29444444444444445,-3.383658414603646,-0.8960549494980374,1440,29.444444444444446,False,False,False,False,False,2018
1333,2023-05-09,2023-05-10,2023-05-31,-6.211894627861502,1.615648797969227,2.0470773624858425,0.8439763001974984,4.895363452871992,3.266331658291466,1519,84.39763001974984,True,True,True,True,True,2023
1333,2023-11-09,2023-11-10,2023-12-04,3.2981386742135577,0.6855237449182816,1.7764654629943366,0.6441234405778069,1.2691461429497286,0.28985507246377384,1523,64.41234405778069,True,True,True,False,True,2023
1333,2023-11-13,2023-11-14,2023-12-06,0.4220744961485723,1.898437425244226,1.6534806629834253,0.6080105055810899,1.5533641180665025,-1.1166253101737023,1523,60.80105055810899,True,True,True,False,True,2023
1333,2023-11-14,2023-11-15,2023-12-07,2.841391009329941,2.176995459818687,1.936109620702464,0.5942219304005253,1.0618076086507333,-0.3278688524590123,1523,59.42219304005253,True,True,True,False,True,2023
1333,2024-02-05,2024-02-06,2024-02-29,-0.47900529963310623,1.437644145977468,1.6367225567855268,0.7309711286089239,7.007133229934192,0.523851861608704,1524,73.0971128608924,True,True,True,True,True,2024
1333,2024-02-06,2024-02-07,2024-03-01,-1.2084290422450739,1.5189894829430894,2.7648980511434043,0.6108923884514436,4.704891328602667,0.1227281802281932,1524,61.08923884514436,True,True,True,True,True,2024
1333,2024-05-07,2024-05-08,2024-05-29,0.3374894534545758,0.5372016100107624,1.758377304186939,0.5707732634338138,-0.6613746100502693,1.780445257225871,1526,57.07732634338139,True,True,False,False,False,2024
1333,2024-05-09,2024-05-10,2024-05-31,-1.3486238532110173,1.0482589422621036,1.9554672432937876,0.572083879423329,-0.5890237609230908,-0.16846973187752967,1526,57.20838794233289,True,True,False,False,False,2024
1333,2024-05-10,2024-05-13,2024-06-03,-1.29414936640605,1.4582678293540097,1.5584047200317694,0.5799475753604194,0.8090471607314687,0.6933096765419644,1526,57.99475753604194,True,True,True,False,True,2024
1333,2025-11-11,2025-11-12,2025-12-04,0.7336757153338258,0.7597524394270527,3.0885282477622247,0.5055230669265757,0.8640548139852711,0.6269592476489061,1539,50.55230669265757,True,False,True,False,True,2025
1333,2026-01-19,2026-01-20,2026-02-10,0.7142857142857117,1.8203294138288584,1.6202875300795951,0.8481505515898767,6.764685489773125,2.1577644145737596,1541,84.81505515898768,True,True,True,True,True,2026
1333,2026-01-20,2026-01-21,2026-02-12,2.553191489361706,2.095109536263662,1.9176258333413734,0.8027255029201817,5.8038092966274935,0.7309941520467822,1541,80.27255029201818,True,True,True,True,True,2026
1375,2024-03-18,2024-03-19,2024-04-10,-5.164319248826288,1.521676715475162,1.5268124954276099,0.7171916010498688,3.6813406189753706,1.9724711669559358,1524,71.71916010498688,True,True,True,True,True,2024
1375,2024-03-21,2024-03-22,2024-04-12,-9.732142857142856,2.3230178819302783,5.424573609200176,0.8083989501312336,4.780814416567091,3.6384482378209904,1524,80.83989501312337,True,True,True,True,True,2024
1375,2025-01-27,2025-01-28,2025-02-19,7.961504811898523,1.6201688306772155,1.521383075523203,0.6001304631441617,0.08681725221058034,1.6295025728988,1533,60.01304631441617,True,True,True,False,True,2025
1375,2025-01-28,2025-01-29,2025-02-20,3.2506415739948613,1.9298311869783369,1.864793678665496,0.6470971950424005,0.9871379744558317,1.9830028328611915,1533,64.70971950424004,True,True,True,False,True,2025
1375,2025-02-05,2025-02-06,2025-03-03,0.08326394671107629,2.572039207016008,1.7632241813602014,0.47684279191128504,-0.5144868670457603,-1.3435700575815779,1533,47.6842791911285,False,False,False,False,False,2025
1375,2025-02-06,2025-02-07,2025-03-04,-1.3029315960912058,2.6502932551319525,4.0869363446515585,0.5831702544031311,-0.6377551020408156,-1.1111111111111072,1533,58.31702544031311,True,True,False,False,False,2025
1375,2025-02-10,2025-02-12,2025-03-06,-1.4634146341463428,2.66250725478816,1.5088738302678284,0.5857795172863666,-1.2622720897615736,1.1720581340834535,1533,58.577951728636656,True,True,False,False,False,2025
1375,2026-07-02,2026-07-03,2026-07-27,-0.2588438308886998,1.374711273377538,1.6082633458828073,0.712532299741602,1.81250651026017,1.7405951712521128,1548,71.2532299741602,True,True,True,False,True,2026
1375,2026-07-29,2026-07-30,2026-08-21,-2.500000000000002,1.1141571769998748,2.9830800732837592,0.7028423772609819,7.232346241457854,1.8514477319323097,1548,70.28423772609818,True,True,True,True,True,2026
1377,2018-01-05,2018-01-09,2018-01-30,-3.970223325062039,1.6963350785340392,1.6148749293749036,0.8667131891137474,6.266581266581273,2.559576345984116,1433,86.67131891137474,True,True,True,True,True,2018
1377,2018-01-16,2018-01-17,2018-02-07,-7.33830845771144,0.8933155354759359,3.0624842074865537,0.7613398464759247,6.50449252223233,-0.14245014245014564,1433,76.13398464759247,True,True,True,True,True,2018
1377,2018-05-16,2018-05-17,2018-06-07,-1.3095238095238049,1.163084702907713,1.5478304998731287,0.6594707520891365,4.100901932022372,1.196584693066538,1436,65.94707520891365,True,True,True,True,True,2018
1377,2020-09-29,2020-09-30,2020-10-21,-1.8111254851228997,1.2291831879460702,3.1424172440338722,0.8066485753052918,7.055044060374371,0.6786233640329709,1474,80.66485753052918,True,True,True,True,True,2020
1377,2022-04-12,2022-04-13,2022-05-10,5.710814094775207,2.3558758314855766,2.8797027403622852,0.24085163007318697,0.47496627861617347,-4.634920634920636,1503,24.085163007318698,False,False,True,False,False,2022
1377,2022-04-25,2022-04-26,2022-05-23,1.5063731170336103,2.8757202516255242,1.7136919510830468,0.1650033266799734,-3.7775660301579252,-0.28860028860029363,1503,16.500332667997338,False,False,False,False,False,2022
1377,2022-08-31,2022-09-01,2022-09-26,-5.945419103313842,0.6052122359915924,1.708491474536906,0.5268745852687459,0.8721933196593201,-0.25749967812540575,1507,52.687458526874586,True,False,True,False,True,2022
1377,2025-10-08,2025-10-09,2025-10-31,1.9108280254777066,0.3236068451075047,7.145981998780794,0.3966189856957087,0.3948336492418214,1.5858506717738918,1538,39.661898569570866,False,False,True,False,False,2025
1377,2025-11-26,2025-11-27,2025-12-18,2.4390243902439046,0.6947613976367784,2.1223490383476165,0.7076023391812866,2.577454486891284,3.3467743988432552,1539,70.76023391812866,True,True,True,True,True,2025
1377,2025-12-01,2025-12-02,2025-12-23,-1.289566236811257,1.1415871091579488,2.3611435693697906,0.6952566601689408,1.1428571428571344,1.0703773080010803,1539,69.52566601689408,True,True,True,False,True,2025
1379,2020-06-17,2020-06-18,2020-07-09,-1.5218458517427536,0.392440982913711,2.1513131038236493,0.6274643099932019,5.592105263157898,-3.100485618229365,1471,62.74643099932019,True,True,True,True,True,2020
1379,2020-07-15,2020-07-16,2020-08-11,1.7526777020447915,0.30717063927394594,1.8323135439060692,0.5489130434782609,-4.534883720930227,1.6447368421052655,1472,54.891304347826086,True,False,False,False,False,2020
1379,2020-07-16,2020-07-17,2020-08-12,2.399232245681393,0.48453669916850295,2.7499428048501486,0.49660326086956524,-2.2503849342650706,1.8318965517241326,1472,49.66032608695652,False,False,False,False,False,2020
1379,2020-07-21,2020-07-22,2020-08-17,3.8848920863309377,0.8920215837365353,2.1828293361140076,0.5495923913043478,-1.8232819074333828,1.6256590509666102,1472,54.95923913043478,True,False,False,False,False,2020
1379,2020-08-04,2020-08-05,2020-08-27,0.7025761124121788,0.937702726611489,3.4974659909309147,0.3788187372708758,-3.737259343148358,-1.9629798772655915,1473,37.88187372708758,False,False,False,False,False,2020
1379,2020-08-18,2020-08-19,2020-09-09,-2.73972602739726,1.5164686564280938,2.113765545536134,0.6558044806517311,2.1659548505186033,0.9590792838874762,1473,65.58044806517312,True,True,True,True,True,2020
1379,2020-09-14,2020-09-15,2020-10-08,1.8140589569161092,0.46550600502746065,1.7199252623005796,0.8002717391304348,8.400238349118727,3.4671037867478494,1472,80.02717391304348,True,True,True,True,True,2020
1379,2020-09-23,2020-09-24,2020-10-15,3.1137184115523464,0.75618571031415,1.5731232294617563,0.7807196198234895,4.639654318465725,0.3627789936946346,1473,78.07196198234895,True,True,True,True,True,2020
1379,2024-03-11,2024-03-12,2024-04-03,-4.162276080084304,0.4541326067211582,5.613770031835105,0.5078740157480315,0.9167368579881541,-0.17272006533259887,1524,50.78740157480315,True,False,True,False,True,2024
1379,2025-02-18,2025-02-19,2025-03-13,-2.2302904564315384,0.7685870331219258,1.799294394355155,0.5916503587736465,2.1027092600080843,0.17869907076484282,1533,59.165035877364645,True,True,True,True,True,2025
1379,2025-02-19,2025-02-20,2025-03-14,-3.4871794871794926,1.017038700303785,1.7794829633689595,0.5603392041748206,2.829486224869693,-0.1291106554264454,1533,56.033920417482065,True,True,True,True,True,2025
1379,2025-09-16,2025-09-17,2025-10-09,-5.0126582278481,0.5373717635564157,1.7607945459136436,0.786970684039088,3.6977491961414755,0.3300330033003229,1535,78.6970684039088,True,True,True,True,True,2025
1379,2025-11-21,2025-11-25,2025-12-16,2.0206998521439035,1.1646792323802169,2.047765793528505,0.6348278102664068,2.3657440264963414,0.3180827886710258,1539,63.48278102664068,True,True,True,True,True,2025
1379,2026-08-20,2026-08-21,2026-09-11,-2.0872865275142316,1.243868617670807,1.6446336544924938,0.6892764857881137,3.4717161532489715,0.43562602791717975,1548,68.92764857881137,True,True,True,True,True,2026
1414,2017-10-19,2017-10-20,2017-11-13,12.512363996043518,0.7447415039400607,1.804840861444635,0.7013352073085032,4.766031195840559,0.35385704175512345,1423,70.13352073085032,True,True,True,True,True,2017
1414,2017-10-20,2017-10-23,2017-11-14,7.363363363363362,0.7056815237437064,1.5585370336335231,0.691496837666901,4.240555127216661,0.0,1423,69.14968376669009,True,True,True,True,True,2017
1414,2017-10-30,2017-10-31,2017-11-22,2.857142857142847,1.7244331631059984,1.9730527870062753,0.8130709768095573,5.769230769230771,1.5600624024961096,1423,81.30709768095574,True,True,True,True,True,2017
1414,2017-11-13,2017-11-14,2017-12-06,2.0921906466771167,2.5513899217910696,2.266163652920515,0.5692199578355587,4.048140043763682,-0.4683840749414525,1423,56.921995783555865,True,True,True,True,True,2017
1414,2018-01-30,2018-01-31,2018-02-22,-14.831460674157304,1.7487833358150073,2.06618350881991,0.4368457780879274,1.7587939698492372,-1.5822784810126556,1433,43.68457780879274,False,False,True,False,False,2018
1414,2018-09-25,2018-09-26,2018-10-18,-6.687953054884366,3.6600420703825964,1.5740224329181385,0.9079584775086506,7.673059219976097,6.068601583113464,1445,90.79584775086505,True,True,True,True,True,2018
1414,2019-12-06,2019-12-09,2019-12-30,-0.10412147505423075,0.7365694334947603,3.4777782916339084,0.6140710382513661,2.698282910874905,0.8624857896430527,1464,61.40710382513661,True,True,True,True,True,2019
1414,2019-12-09,2019-12-10,2020-01-06,-2.283224400871464,1.0034887646771962,1.704062179205162,0.6646174863387978,3.526098425877877,0.6287406212692637,1464,66.46174863387978,True,True,True,True,True,2019
1414,2019-12-10,2019-12-11,2020-01-07,-0.11267117351360101,1.2271340892229476,2.353312587381049,0.6536885245901639,1.693123589063672,1.4642194266859088,1464,65.3688524590164,True,True,True,False,True,2019
1414,2020-01-15,2020-01-16,2020-02-06,-1.4830508474576232,1.6578711540376379,1.8356586922994154,0.3739782016348774,0.0,-0.934394037281594,1468,37.39782016348774,False,False,False,False,False,2020
1414,2020-05-19,2020-05-20,2020-06-10,4.8368102288021575,2.8139314513863534,1.5916642737006195,0.7777022433718559,6.818181818181812,0.06313131313131493,1471,77.7702243371856,True,True,True,True,True,2020
1414,2020-05-29,2020-06-01,2020-06-22,-1.689243027888454,2.3960644560397704,2.035264081697782,0.9238613188307274,10.947109471094718,5.1764705882352935,1471,92.38613188307274,True,True,True,True,True,2020
1414,2020-09-28,2020-09-29,2020-10-20,-2.61682242990654,0.5166130224053322,1.6221314052184848,0.8453188602442334,8.161793160980036,2.1827411167512745,1474,84.53188602442334,True,True,True,True,True,2020
1414,2022-05-30,2022-05-31,2022-06-21,1.215277777777768,0.830393885949432,1.9744655581947743,0.6633399866932801,1.7713365539452575,0.9374999999999911,1503,66.33399866932801,True,True,True,False,True,2022
1414,2022-05-31,2022-06-01,2022-06-22,1.546391752577314,0.9983116787785518,1.5679336221096944,0.6187624750499002,0.4627374573794363,1.5367316341829085,1503,61.876247504990026,True,True,True,False,True,2022
1414,2022-06-08,2022-06-09,2022-06-30,-0.6622516556291425,1.6595405464163937,1.5440138082535697,0.8291223404255319,2.966714905933432,1.1568123393316254,1504,82.9122340425532,True,True,True,True,True,2022
1414,2022-08-12,2022-08-15,2022-09-05,-7.632398753894076,0.39791437980243316,2.328638497652582,0.7173191771731918,5.5084441250449085,1.9138755980861344,1507,71.73191771731918,True,True,True,True,True,2022
1414,2024-01-04,2024-01-05,2024-01-29,-0.3170731707317076,0.8926112220858595,3.3818462329647723,0.7664041994750657,1.2100841703364673,2.934492765267871,1524,76.64041994750657,True,True,True,False,True,2024
1414,2024-01-11,2024-01-12,2024-02-02,-3.2414814814814896,1.739627659574472,1.6827795837379154,0.9041994750656168,3.4340007838410957,3.3006693710505908,1524,90.41994750656168,True,True,True,True,True,2024
1414,2024-01-12,2024-01-15,2024-02-05,-4.5574057843996485,1.9960402547595235,1.777513855898654,0.8628608923884514,3.1379088522068943,1.7464898198404688,1524,86.28608923884514,True,True,True,True,True,2024
1414,2026-02-10,2026-02-12,2026-03-06,-1.0323958704165137,2.46527567261694,1.5537794055982954,0.7884490590525632,6.536885245901636,3.954214360041619,1541,78.84490590525633,True,True,True,True,True,2026
1417,2017-10-27,2017-10-30,2017-11-21,-0.344589937973816,1.162240492103872,5.8284237499726235,0.8285312719606466,5.321716948116295,2.345058626465657,1423,82.85312719606466,True,True,True,True,True,2017
1417,2017-10-31,2017-11-01,2017-11-24,-1.2362637362637319,1.4399717306163407,2.032873674232262,0.8095572733661279,5.15806988352745,0.961222888127844,1423,80.9557273366128,True,True,True,True,True,2017
1417,2017-11-06,2017-11-07,2017-11-29,-4.691689008042898,1.602011284240068,2.168804664723032,0.7329585382993675,4.737070838765756,0.6354970494779844,1423,73.29585382993675,True,True,True,True,True,2017
1417,2017-12-08,2017-12-11,2018-01-04,8.193548387096783,0.8027364762351441,1.6342174697958616,0.6235955056179775,0.8723653395784625,0.4229541860747976,1424,62.35955056179775,True,True,True,False,True,2017
1417,2017-12-15,2017-12-18,2018-01-12,0.1818181818181719,1.239669421487588,2.376505791007816,0.6340097970608818,0.0456204379561953,0.1006265368577508,1429,63.40097970608818,True,True,True,False,True,2017
1417,2018-04-25,2018-04-26,2018-05-22,7.409534750143587,0.633348413057444,5.060542515051072,0.7506963788300836,3.245795502432669,1.101591187270512,1436,75.06963788300835,True,True,True,True,True,2018
1417,2018-04-26,2018-04-27,2018-05-23,7.979334098737079,0.6658581246581585,2.3837200044585276,0.7813370473537604,2.9387774685730728,1.1968425435363028,1436,78.13370473537604,True,True,True,True,True,2018
1417,2018-09-21,2018-09-25,2018-10-17,-3.510638297872337,1.9176136363636465,1.8142963330029733,0.8622837370242215,6.82704560373788,5.585789048824075,1445,86.22837370242215,True,True,True,True,True,2018
